00000135, BMU_checkFailed, BSPD_FAILED
000020FF, TCTorqueAdjustment, 0.0
000020FF, StateBatteryChargeHV, 16.7
000020FF, StateBatteryHealthHV, 0.0
000020FF, StateBatteryPowerHV, 96.2
000020FF, TempCellMax, 25.25
000020FF, TempCellMin, 23.5
000020FF, StateBMS, Wait_System_Up
000020FF, HighestTempThermistor, 90
000020FF, IVT_MsgID_RX, 0
000020FF, IVT_MsgCount, 3
000020FF, IVT_Result_state, 0
000020FF, IVT_I, 0.001
000020FF, BMU_checkFailed, BSPD_FAILED
000020FF, BMU_InterlockInitialized, 0
000020FF, VoltageCellMuxSelect, 27
000020FF, VoltageCell82, 3.1769000000000003
000020FF, VoltageCell83, 3.1847000000000003
000020FF, VoltageCell84, 3.1809000000000003
000020FF, AdjustedVoltageCellMuxSelect, 27
000020FF, AdjustedVoltageCell82, 3.1769000000000003
000020FF, AdjustedVoltageCell83, 3.1847000000000003
000020FF, AdjustedVoltageCell84, 3.1809000000000003
000020FF, TempChannelMuxSelect, 27
000020FF, TempChannel82, 24.560000000000002
000020FF, TempChannel83, 24.790000000000006
000020FF, TempChannel84, 24.39
00002100, IVT_MsgID_RX, 1
00002100, IVT_MsgCount, 12
00002100, IVT_Result_state, 0
00002100, IVT_U1, 0.039
00002100, IVT_MsgID_RX, 2
00002100, IVT_MsgCount, 12
00002100, IVT_Result_state, 0
00002100, IVT_U2, -0.006
00002101, IVT_MsgID_RX, 3
00002101, IVT_MsgCount, 12
00002101, IVT_Result_state, 0
00002101, IVT_U3, 0.02
00002101, IVT_MsgID_RX, 7
00002101, IVT_MsgCount, 8
00002101, IVT_Result_state, 0
00002101, IVT_Wh, 0
00002101, IVT_MsgID_RX, 0
00002101, IVT_MsgCount, 4
00002101, IVT_Result_state, 0
00002101, IVT_I, 0.002
00002102, ThrottlePercent, 0
00002102, BrakePercent, 10
00002102, brakePressure, 10
00002102, SteeringAngle, -58
00002102, BrakeWhileThrottle, 0
00002102, VCU_wheelSpeed_RL, 0.0
00002102, VCU_wheelSpeed_RR, 0.0
00002102, RLSpeedKPH, 0.0
00002102, RRSpeedKPH, 0.0
00002102, FLSpeedKPH, 0.0
00002102, FRSpeedKPH, 0.0
00002102, TCTorqueMax, 3.392
00002102, TCLeftSlip, -0.999
00002102, TCRightSlip, -0.999
00002102, TCTorqueAdjustment, 0.0
00002131, IVT_MsgID_RX, 0
00002131, IVT_MsgCount, 5
00002131, IVT_Result_state, 0
00002131, IVT_I, 0.005
00002131, IVT_MsgID_RX, 7
00002131, IVT_MsgCount, 9
00002131, IVT_Result_state, 0
00002131, IVT_Wh, 0
00002131, VoltageCellMuxSelect, 28
00002131, VoltageCell85, 3.1836
00002131, VoltageCell86, 3.1742000000000004
00002131, VoltageCell87, 3.2002
00002131, VoltageBusHV, 0.03
00002131, VoltageCellMax, 3.5396
00002131, VoltageCellMin, 2.9666
00002131, CurrentBusHV, 0.0
00002131, AMS_PackVoltage, 457.87
00002131, AdjustedVoltageCellMuxSelect, 28
00002131, AdjustedVoltageCell85, 3.1836
00002131, AdjustedVoltageCell86, 3.1741
00002131, AdjustedVoltageCell87, 3.1999
00002131, VCU_wheelSpeed_RL, 0.0
00002131, VCU_wheelSpeed_RR, 0.0
00002131, TempChannelMuxSelect, 28
00002131, TempChannel85, 24.53
00002131, TempChannel86, 24.24000000000001
00002131, TempChannel87, 24.22
00002133, RLSpeedKPH, 0.0
00002133, RRSpeedKPH, 0.0
00002133, FLSpeedKPH, 0.0
00002133, FRSpeedKPH, 0.0
00002133, IVT_MsgID_RX, 0
00002133, IVT_MsgCount, 6
00002133, IVT_Result_state, 0
00002133, IVT_I, 0.003
00002133, TCTorqueMax, 3.392
00002133, TCLeftSlip, -0.999
00002133, TCRightSlip, -0.999
00002133, TCTorqueAdjustment, 0.0
00002133, ChannelCurrentRadiator, 0.214
00002133, ChannelCurrentAccFan, 0.241
00002133, ChannelCurrentPump1, 0.0
00002133, ChannelCurrentPump2, 0.161
00002134, ChannelCurrentAUX1, 0.0
00002134, ChannelCurrentAUX2, 0.214
00002134, ChannelCurrentAUX3, 0.0
00002134, ChannelCurrentAUX4, 0.201
00002134, ChannelCurrentBMU, 0.55
00002134, ChannelCurrentCDU, 0.496
00002134, ChannelCurrentTCU, 0.375
00002134, ChannelCurrentWSB, 0.362
00002134, ChannelCurrentBrakeLight, 0.0
00002134, ChannelCurrentInverter, 0.0
00002134, ThrottlePercent, 0
00002134, BrakePercent, 10
00002134, brakePressure, 10
00002134, SteeringAngle, -58
00002134, BrakeWhileThrottle, 0
00002134, IVT_MsgID_RX, 1
00002134, IVT_MsgCount, 13
00002134, IVT_Result_state, 0
00002134, IVT_U1, -0.049
00002134, IVT_MsgID_RX, 2
00002134, IVT_MsgCount, 13
00002134, IVT_Result_state, 0
00002134, IVT_U2, 0.002
00002134, IVT_MsgID_RX, 3
00002134, IVT_MsgCount, 13
00002134, IVT_Result_state, 0
00002134, IVT_U3, 0.033
00002134, IVT_MsgID_RX, 7
00002134, IVT_MsgCount, 10
00002134, IVT_Result_state, 0
00002134, IVT_Wh, 0
00002134, IVT_MsgID_RX, 0
00002134, IVT_MsgCount, 7
00002134, IVT_Result_state, 0
00002134, IVT_I, 0.0
00002135, IMD_R_iso_corrected, 9899
00002135, IMD_R_iso_status, 253
00002135, IMD_R_Measurement_Counter, 13
00002135, IMD_Faults, 0
00002135, IMD_Device_activity, 1
00002163, VCU_wheelSpeed_RL, 0.0
00002163, VCU_wheelSpeed_RR, 0.0
00002163, RLSpeedKPH, 0.0
00002163, RRSpeedKPH, 0.0
00002163, FLSpeedKPH, 0.0
00002163, FRSpeedKPH, 0.0
00002163, TCTorqueMax, 3.392
00002163, TCLeftSlip, -0.999
00002163, TCRightSlip, -0.999
00002163, TCTorqueAdjustment, 0.0
00002163, IVT_MsgID_RX, 0
00002163, IVT_MsgCount, 8
00002163, IVT_Result_state, 0
00002163, IVT_I, 0.004
00002163, IVT_MsgID_RX, 7
00002163, IVT_MsgCount, 11
00002163, IVT_Result_state, 0
00002163, IVT_Wh, 0
00002163, IVT_MsgID_RX, 0
00002163, IVT_MsgCount, 9
00002163, IVT_Result_state, 0
00002163, IVT_I, 0.002
00002163, StateBatteryChargeHV, 16.7
00002163, StateBatteryHealthHV, 0.0
00002163, StateBatteryPowerHV, 96.2
00002163, TempCellMax, 25.25
00002163, TempCellMin, 23.5
00002163, StateBMS, Wait_System_Up
00002163, HighestTempThermistor, 90
00002164, BMU_checkFailed, BSPD_FAILED
00002164, BMU_InterlockInitialized, 0
00002164, VoltageCellMuxSelect, 29
00002164, VoltageCell88, 3.4263000000000003
00002164, VoltageCell89, 3.4164000000000003
00002164, VoltageCell90, 3.4169
00002164, AdjustedVoltageCellMuxSelect, 29
00002164, AdjustedVoltageCell88, 3.4265000000000003
00002164, AdjustedVoltageCell89, 3.4165
00002164, AdjustedVoltageCell90, 3.4169
00002164, ThrottlePercent, 0
00002164, BrakePercent, 9
00002164, brakePressure, 10
00002164, SteeringAngle, -58
00002164, BrakeWhileThrottle, 0
00002164, TempChannelMuxSelect, 29
00002164, TempChannel88, 24.519999999999996
00002164, TempChannel89, 24.659999999999997
00002164, TempChannel90, 24.430000000000007
00002164, VCU_wheelSpeed_RL, 0.0
00002164, VCU_wheelSpeed_RR, 0.0
00002164, RLSpeedKPH, 0.0
00002164, RRSpeedKPH, 0.0
00002164, FLSpeedKPH, 0.0
00002164, FRSpeedKPH, 0.0
00002166, TCTorqueMax, 3.392
00002166, TCLeftSlip, -0.999
00002166, TCRightSlip, -0.999
00002166, TCTorqueAdjustment, 0.0
00002166, IVT_MsgID_RX, 1
00002166, IVT_MsgCount, 14
00002166, IVT_Result_state, 0
00002166, IVT_U1, -0.033
00002166, IVT_MsgID_RX, 2
00002166, IVT_MsgCount, 14
00002166, IVT_Result_state, 0
00002166, IVT_U2, 0.039
00002166, IVT_MsgID_RX, 3
00002166, IVT_MsgCount, 14
00002166, IVT_Result_state, 0
00002166, IVT_U3, 0.054
00002166, IVT_MsgID_RX, 7
00002166, IVT_MsgCount, 12
00002166, IVT_Result_state, 0
00002166, IVT_Wh, 0
00002166, IVT_MsgID_RX, 0
00002166, IVT_MsgCount, 10
00002166, IVT_Result_state, 0
00002166, IVT_I, 0.004
00002195, VoltageCellMuxSelect, 30
00002195, VoltageCell91, 3.1938
00002195, VoltageCell92, 3.1763000000000003
00002195, VoltageCell93, 3.1816
00002195, VoltageBusLV, 12.119
00002195, CurrentBusLV, 0.0
00002195, PowerBusLV, 0
00002195, AdjustedVoltageCellMuxSelect, 30
00002195, AdjustedVoltageCell91, 3.1935000000000002
00002195, AdjustedVoltageCell92, 3.1762
00002195, AdjustedVoltageCell93, 3.1815
00002195, TempChannelMuxSelect, 30
00002195, TempChannel91, 25.070000000000007
00002195, TempChannel92, 24.58
00002195, TempChannel93, 24.560000000000002
00002195, VoltageBusHV, 0.0
00002195, VoltageCellMax, 3.5396
00002195, VoltageCellMin, 2.9666
00002195, CurrentBusHV, 0.0
00002195, IVT_MsgID_RX, 0
00002195, IVT_MsgCount, 11
00002195, IVT_Result_state, 0
00002195, IVT_I, 0.004
00002195, AMS_PackVoltage, 457.87
00002195, VCU_wheelSpeed_RL, 0.0
00002195, VCU_wheelSpeed_RR, 0.0
00002197, IVT_MsgID_RX, 7
00002197, IVT_MsgCount, 13
00002197, IVT_Result_state, 0
00002197, IVT_Wh, 0
00002197, RLSpeedKPH, 0.0
00002197, RRSpeedKPH, 0.0
00002197, FLSpeedKPH, 0.0
00002197, FRSpeedKPH, 0.0
00002197, ChannelCurrentRadiator, 0.187
00002197, ChannelCurrentAccFan, 0.17400000000000002
00002197, ChannelCurrentPump1, 0.0
00002197, ChannelCurrentPump2, 0.214
00002197, ChannelCurrentAUX1, 0.026000000000000002
00002197, ChannelCurrentAUX2, 0.214
00002197, ChannelCurrentAUX3, 0.0
00002197, ChannelCurrentAUX4, 0.214
00002198, TCTorqueMax, 3.392
00002198, TCLeftSlip, -0.999
00002198, TCRightSlip, -0.999
00002198, TCTorqueAdjustment, 0.0
00002198, ChannelCurrentBMU, 0.55
00002198, ChannelCurrentCDU, 0.483
00002198, ChannelCurrentTCU, 0.362
00002198, ChannelCurrentWSB, 0.456
00002198, ChannelCurrentBrakeLight, 0.0
00002198, ChannelCurrentInverter, 0.0
00002198, ThrottlePercent, 0
00002198, BrakePercent, 10
00002198, brakePressure, 10
00002198, SteeringAngle, -58
00002198, BrakeWhileThrottle, 0
00002198, IVT_MsgID_RX, 0
00002198, IVT_MsgCount, 12
00002198, IVT_Result_state, 0
00002198, IVT_I, 0.003
00002198, IMD_R_iso_corrected, 9899
00002198, IMD_R_iso_status, 253
00002198, IMD_R_Measurement_Counter, 13
00002198, IMD_Faults, 0
00002198, IMD_Device_activity, 1
000021C7, IVT_MsgID_RX, 1
000021C7, IVT_MsgCount, 15
000021C7, IVT_Result_state, 0
000021C7, IVT_U1, -0.012
000021C7, IVT_MsgID_RX, 2
000021C7, IVT_MsgCount, 15
000021C7, IVT_Result_state, 0
000021C7, IVT_U2, 0.022
000021C7, IVT_MsgID_RX, 3
000021C7, IVT_MsgCount, 15
000021C7, IVT_Result_state, 0
000021C7, IVT_U3, 0.02
000021C7, IVT_MsgID_RX, 7
000021C7, IVT_MsgCount, 14
000021C7, IVT_Result_state, 0
000021C7, IVT_Wh, 0
000021C7, VCU_wheelSpeed_RL, 0.0
000021C7, VCU_wheelSpeed_RR, 0.0
000021C9, IVT_MsgID_RX, 0
000021C9, IVT_MsgCount, 13
000021C9, IVT_Result_state, 0
000021C9, IVT_I, -0.001
000021C9, RLSpeedKPH, 0.0
000021C9, RRSpeedKPH, 0.0
000021C9, FLSpeedKPH, 0.0
000021C9, FRSpeedKPH, 0.0
000021C9, BMU_checkFailed, BSPD_FAILED
000021C9, BMU_InterlockInitialized, 0
000021C9, VoltageCellMuxSelect, 31
000021C9, VoltageCell94, 3.1816
000021C9, VoltageCell95, 3.1824000000000003
000021C9, VoltageCell96, 3.1705
000021C9, TCTorqueMax, 3.392
000021C9, TCLeftSlip, -0.999
000021C9, TCRightSlip, -0.999
000021C9, TCTorqueAdjustment, 0.0
000021C9, AdjustedVoltageCellMuxSelect, 31
000021C9, AdjustedVoltageCell94, 3.1816
000021C9, AdjustedVoltageCell95, 3.1824000000000003
000021C9, AdjustedVoltageCell96, 3.1705
000021C9, TempChannelMuxSelect, 31
000021C9, TempChannel94, 24.28
000021C9, TempChannel95, 24.659999999999997
000021C9, TempChannel96, 24.620000000000005
000021CA, IVT_MsgID_RX, 0
000021CA, IVT_MsgCount, 14
000021CA, IVT_Result_state, 0
000021CA, IVT_I, 0.0
000021CA, IVT_MsgID_RX, 7
000021CA, IVT_MsgCount, 15
000021CA, IVT_Result_state, 0
000021CA, IVT_Wh, 0
000021CA, ThrottlePercent, 0
000021CA, BrakePercent, 10
000021CA, brakePressure, 10
000021CA, SteeringAngle, -58
000021CA, BrakeWhileThrottle, 0
000021CA, VCU_wheelSpeed_RL, 0.0
000021CA, VCU_wheelSpeed_RR, 0.0
000021CA, RLSpeedKPH, 0.0
000021CA, RRSpeedKPH, 0.0
000021CA, FLSpeedKPH, 0.0
000021CA, FRSpeedKPH, 0.0
000021CA, TCTorqueMax, 3.392
000021CA, TCLeftSlip, -0.999
000021CA, TCRightSlip, -0.999
000021CA, TCTorqueAdjustment, 0.0
000021CA, IVT_MsgID_RX, 0
000021CA, IVT_MsgCount, 15
000021CA, IVT_Result_state, 0
000021CA, IVT_I, 0.003
000021F9, StateBatteryChargeHV, 16.7
000021F9, StateBatteryHealthHV, 0.0
000021F9, StateBatteryPowerHV, 96.2
000021F9, TempCellMax, 25.25
000021F9, TempCellMin, 23.5
000021F9, StateBMS, Wait_System_Up
000021F9, HighestTempThermistor, 90
000021F9, VoltageCellMuxSelect, 32
000021F9, VoltageCell97, 3.1941
000021F9, VoltageCell98, 3.4269000000000003
000021F9, VoltageCell99, 3.4149000000000003
000021F9, IVT_MsgID_RX, 1
000021F9, IVT_MsgCount, 0
000021F9, IVT_Result_state, 0
000021F9, IVT_U1, -0.027
000021F9, IVT_MsgID_RX, 2
000021F9, IVT_MsgCount, 0
000021F9, IVT_Result_state, 0
000021F9, IVT_U2, -0.004
000021F9, IVT_MsgID_RX, 3
000021F9, IVT_MsgCount, 0
000021F9, IVT_Result_state, 0
000021F9, IVT_U3, 0.024
000021F9, IVT_MsgID_RX, 7
000021F9, IVT_MsgCount, 0
000021F9, IVT_Result_state, 0
000021F9, IVT_Wh, 0
000021F9, AdjustedVoltageCellMuxSelect, 32
000021F9, AdjustedVoltageCell97, 3.1935000000000002
000021F9, AdjustedVoltageCell98, 3.4274
000021F9, AdjustedVoltageCell99, 3.4148
000021F9, IVT_MsgID_RX, 0
000021F9, IVT_MsgCount, 0
000021F9, IVT_Result_state, 0
000021F9, IVT_I, 0.007
000021FA, TempChannelMuxSelect, 32
000021FA, TempChannel97, 24.74000000000001
000021FA, TempChannel98, 24.620000000000005
000021FA, TempChannel99, 24.74000000000001
000021FA, VoltageBusHV, 0.0
000021FA, VoltageCellMax, 3.5396
000021FA, VoltageCellMin, 2.9666
000021FA, CurrentBusHV, 0.0
000021FA, AMS_PackVoltage, 457.87
000021FA, ChannelCurrentRadiator, 0.214
000021FA, ChannelCurrentAccFan, 0.214
000021FA, ChannelCurrentPump1, 0.0
000021FA, ChannelCurrentPump2, 0.187
000021FA, ChannelCurrentAUX1, 0.0
000021FA, ChannelCurrentAUX2, 0.214
000021FA, ChannelCurrentAUX3, 0.0
000021FA, ChannelCurrentAUX4, 0.214
000021FA, ChannelCurrentBMU, 0.537
000021FA, ChannelCurrentCDU, 0.523
000021FA, ChannelCurrentTCU, 0.322
000021FA, ChannelCurrentWSB, 0.41600000000000004
000021FC, ChannelCurrentBrakeLight, 0.0
000021FC, ChannelCurrentInverter, 0.0
000021FC, VCU_wheelSpeed_RL, 0.0
000021FC, VCU_wheelSpeed_RR, 0.0
000021FC, RLSpeedKPH, 0.0
000021FC, RRSpeedKPH, 0.0
000021FC, FLSpeedKPH, 0.0
000021FC, FRSpeedKPH, 0.0
000021FC, TCTorqueMax, 3.392
000021FC, TCLeftSlip, -0.999
000021FC, TCRightSlip, -0.999
000021FC, TCTorqueAdjustment, 0.0
000021FC, ThrottlePercent, 0
000021FC, BrakePercent, 10
000021FC, brakePressure, 10
000021FC, SteeringAngle, -58
000021FC, BrakeWhileThrottle, 0
000021FC, IVT_MsgID_RX, 0
000021FC, IVT_MsgCount, 1
000021FC, IVT_Result_state, 0
000021FC, IVT_I, 0.003
000021FC, IVT_MsgID_RX, 7
000021FC, IVT_MsgCount, 1
000021FC, IVT_Result_state, 0
000021FC, IVT_Wh, 0
000021FD, IMD_R_iso_corrected, 9899
000021FD, IMD_R_iso_status, 253
000021FD, IMD_R_Measurement_Counter, 13
000021FD, IMD_Faults, 0
000021FD, IMD_Device_activity, 1
0000222B, IVT_MsgID_RX, 0
0000222B, IVT_MsgCount, 2
0000222B, IVT_Result_state, 0
0000222B, IVT_I, 0.005
0000222B, BMU_checkFailed, BSPD_FAILED
0000222B, BMU_InterlockInitialized, 0
0000222B, VoltageCellMuxSelect, 33
0000222B, VoltageCell100, 3.4198
0000222B, VoltageCell101, 3.2152000000000003
0000222B, VoltageCell102, 3.1805000000000003
0000222B, VCU_wheelSpeed_RL, 0.0
0000222B, VCU_wheelSpeed_RR, 0.0
0000222B, RLSpeedKPH, 0.0
0000222B, RRSpeedKPH, 0.0
0000222B, FLSpeedKPH, 0.0
0000222B, FRSpeedKPH, 0.0
0000222B, AdjustedVoltageCellMuxSelect, 33
0000222B, AdjustedVoltageCell100, 3.4198
0000222B, AdjustedVoltageCell101, 3.2148000000000003
0000222B, AdjustedVoltageCell102, 3.1804
0000222B, TCTorqueMax, 3.392
0000222B, TCLeftSlip, -0.999
0000222B, TCRightSlip, -0.999
0000222B, TCTorqueAdjustment, 0.0
0000222D, TempChannelMuxSelect, 33
0000222D, TempChannel100, 24.620000000000005
0000222D, TempChannel101, 24.75
0000222D, TempChannel102, 24.790000000000006
0000222D, IVT_MsgID_RX, 1
0000222D, IVT_MsgCount, 1
0000222D, IVT_Result_state, 0
0000222D, IVT_U1, -0.004
0000222D, IVT_MsgID_RX, 2
0000222D, IVT_MsgCount, 1
0000222D, IVT_Result_state, 0
0000222D, IVT_U2, 0.045
0000222D, IVT_MsgID_RX, 3
0000222D, IVT_MsgCount, 1
0000222D, IVT_Result_state, 0
0000222D, IVT_U3, 0.012
0000222D, IVT_MsgID_RX, 7
0000222D, IVT_MsgCount, 2
0000222D, IVT_Result_state, 0
0000222D, IVT_Wh, 0
0000222E, IVT_MsgID_RX, 0
0000222E, IVT_MsgCount, 3
0000222E, IVT_Result_state, 0
0000222E, IVT_I, 0.002
0000222E, ThrottlePercent, 0
0000222E, BrakePercent, 10
0000222E, brakePressure, 10
0000222E, SteeringAngle, -58
0000222E, BrakeWhileThrottle, 0
0000222E, IVT_MsgID_RX, 0
0000222E, IVT_MsgCount, 4
0000222E, IVT_Result_state, 0
0000222E, IVT_I, 0.005
0000222E, VCU_wheelSpeed_RL, 0.0
0000222E, VCU_wheelSpeed_RR, 0.0
0000222E, RLSpeedKPH, 0.0
0000222E, RRSpeedKPH, 0.0
0000222E, FLSpeedKPH, 0.0
0000222E, FRSpeedKPH, 0.0
0000225D, IVT_MsgID_RX, 7
0000225D, IVT_MsgCount, 3
0000225D, IVT_Result_state, 0
0000225D, IVT_Wh, 0
0000225D, TCTorqueMax, 3.392
0000225D, TCLeftSlip, -0.999
0000225D, TCRightSlip, -0.999
0000225D, TCTorqueAdjustment, 0.0
0000225D, IVT_MsgID_RX, 0
0000225D, IVT_MsgCount, 5
0000225D, IVT_Result_state, 0
0000225D, IVT_I, 0.004
0000225D, StateBatteryChargeHV, 16.7
0000225D, StateBatteryHealthHV, 0.0
0000225D, StateBatteryPowerHV, 96.2
0000225D, TempCellMax, 25.25
0000225D, TempCellMin, 23.5
0000225D, StateBMS, Wait_System_Up
0000225D, HighestTempThermistor, 90
0000225E, VoltageCellMuxSelect, 34
0000225E, VoltageCell103, 3.1868000000000003
0000225E, VoltageCell104, 3.18
0000225E, VoltageCell105, 3.1821
0000225F, AdjustedVoltageCellMuxSelect, 34
0000225F, AdjustedVoltageCell103, 3.1866000000000003
0000225F, AdjustedVoltageCell104, 3.1799
0000225F, AdjustedVoltageCell105, 3.182
0000225F, VoltageBusHV, 0.0
0000225F, VoltageCellMax, 3.5396
0000225F, VoltageCellMin, 2.9666
0000225F, CurrentBusHV, 0.0
0000225F, ChannelCurrentRadiator, 0.214
0000225F, ChannelCurrentAccFan, 0.201
0000225F, ChannelCurrentPump1, 0.0
0000225F, ChannelCurrentPump2, 0.214
0000225F, ChannelCurrentAUX1, 0.0
0000225F, ChannelCurrentAUX2, 0.201
0000225F, ChannelCurrentAUX3, 0.0
0000225F, ChannelCurrentAUX4, 0.214
0000225F, ChannelCurrentBMU, 0.5630000000000001
0000225F, ChannelCurrentCDU, 0.523
0000225F, ChannelCurrentTCU, 0.362
0000225F, ChannelCurrentWSB, 0.456
0000225F, AMS_PackVoltage, 457.87
0000225F, ChannelCurrentBrakeLight, 0.0
0000225F, ChannelCurrentInverter, 0.0
0000225F, IVT_MsgID_RX, 1
0000225F, IVT_MsgCount, 2
0000225F, IVT_Result_state, 0
0000225F, IVT_U1, -0.024
00002260, IVT_MsgID_RX, 2
00002260, IVT_MsgCount, 2
00002260, IVT_Result_state, 0
00002260, IVT_U2, 0.0
00002260, IVT_MsgID_RX, 3
00002260, IVT_MsgCount, 2
00002260, IVT_Result_state, 0
00002260, IVT_U3, 0.016
00002260, IVT_MsgID_RX, 7
00002260, IVT_MsgCount, 4
00002260, IVT_Result_state, 0
00002260, IVT_Wh, 0
00002260, ThrottlePercent, 0
00002260, BrakePercent, 10
00002260, brakePressure, 10
00002260, SteeringAngle, -58
00002260, BrakeWhileThrottle, 0
00002260, VCU_wheelSpeed_RL, 0.0
00002260, VCU_wheelSpeed_RR, 0.0
00002262, RLSpeedKPH, 0.0
00002262, RRSpeedKPH, 0.0
00002262, FLSpeedKPH, 0.0
00002262, FRSpeedKPH, 0.0
00002262, IVT_MsgID_RX, 0
00002262, IVT_MsgCount, 6
00002262, IVT_Result_state, 0
00002262, IVT_I, 0.0
00002262, TCTorqueMax, 3.392
00002262, TCLeftSlip, -0.999
00002262, TCRightSlip, -0.999
00002262, TCTorqueAdjustment, 0.0
00002262, IMD_R_iso_corrected, 9899
00002262, IMD_R_iso_status, 253
00002262, IMD_R_Measurement_Counter, 13
00002262, IMD_Faults, 0
00002262, IMD_Device_activity, 1
0000228F, IVT_MsgID_RX, 0
0000228F, IVT_MsgCount, 7
0000228F, IVT_Result_state, 0
0000228F, IVT_I, 0.005
0000228F, IVT_MsgID_RX, 7
0000228F, IVT_MsgCount, 5
0000228F, IVT_Result_state, 0
0000228F, IVT_Wh, 0
0000228F, BMU_checkFailed, BSPD_FAILED
0000228F, BMU_InterlockInitialized, 0
0000228F, VoltageCellMuxSelect, 35
0000228F, VoltageCell106, 3.1755
0000228F, VoltageCell107, 3.208
0000228F, VoltageCell108, 3.4185000000000003
0000228F, AdjustedVoltageCellMuxSelect, 35
0000228F, AdjustedVoltageCell106, 3.1755
0000228F, AdjustedVoltageCell107, 3.2081
0000228F, AdjustedVoltageCell108, 3.4183000000000003
0000228F, TempChannelMuxSelect, 35
0000228F, TempChannel106, 24.790000000000006
0000228F, TempChannel107, 24.650000000000006
0000228F, TempChannel108, 24.64
0000228F, VCU_wheelSpeed_RL, 0.0
0000228F, VCU_wheelSpeed_RR, 0.0
0000228F, RLSpeedKPH, 0.0
0000228F, RRSpeedKPH, 0.0
0000228F, FLSpeedKPH, 0.0
0000228F, FRSpeedKPH, 0.0
00002290, TCTorqueMax, 3.392
00002290, TCLeftSlip, -0.999
00002290, TCRightSlip, -0.999
00002290, TCTorqueAdjustment, 0.0
00002290, IVT_MsgID_RX, 0
00002290, IVT_MsgCount, 8
00002290, IVT_Result_state, 0
00002290, IVT_I, 0.002
00002291, ThrottlePercent, 0
00002291, BrakePercent, 10
00002291, brakePressure, 10
00002291, SteeringAngle, -58
00002291, BrakeWhileThrottle, 0
00002291, IVT_MsgID_RX, 1
00002291, IVT_MsgCount, 3
00002291, IVT_Result_state, 0
00002291, IVT_U1, -0.002
00002292, IVT_MsgID_RX, 2
00002292, IVT_MsgCount, 3
00002292, IVT_Result_state, 0
00002292, IVT_U2, 0.024
00002292, IVT_MsgID_RX, 3
00002292, IVT_MsgCount, 3
00002292, IVT_Result_state, 0
00002292, IVT_U3, 0.006
00002292, IVT_MsgID_RX, 7
00002292, IVT_MsgCount, 6
00002292, IVT_Result_state, 0
00002292, IVT_Wh, 0
00002292, IVT_MsgID_RX, 0
00002292, IVT_MsgCount, 9
00002292, IVT_Result_state, 0
00002292, IVT_I, 0.006
000022C1, VCU_wheelSpeed_RL, 0.0
000022C1, VCU_wheelSpeed_RR, 0.0
000022C1, RLSpeedKPH, 0.0
000022C1, RRSpeedKPH, 0.0
000022C1, FLSpeedKPH, 0.0
000022C1, FRSpeedKPH, 0.0
000022C1, TCTorqueMax, 3.392
000022C1, TCLeftSlip, -0.999
000022C1, TCRightSlip, -0.999
000022C1, TCTorqueAdjustment, 0.0
000022C1, VoltageCellMuxSelect, 36
000022C1, VoltageCell109, 3.4136
000022C1, VoltageCell110, 3.4171
000022C1, VoltageCell111, 3.2527000000000004
000022C1, IVT_MsgID_RX, 0
000022C1, IVT_MsgCount, 10
000022C1, IVT_Result_state, 0
000022C1, IVT_I, 0.004
000022C1, AdjustedVoltageCellMuxSelect, 36
000022C1, AdjustedVoltageCell109, 3.4136
000022C1, AdjustedVoltageCell110, 3.4171
000022C1, AdjustedVoltageCell111, 3.2529000000000003
000022C1, TempChannelMuxSelect, 36
000022C1, TempChannel109, 24.189999999999998
000022C1, TempChannel110, 24.78
000022C1, TempChannel111, 24.25
000022C1, IVT_MsgID_RX, 7
000022C1, IVT_MsgCount, 7
000022C1, IVT_Result_state, 0
000022C1, IVT_Wh, 0
000022C3, ChannelCurrentRadiator, 0.214
000022C3, ChannelCurrentAccFan, 0.214
000022C3, ChannelCurrentPump1, 0.0
000022C3, ChannelCurrentPump2, 0.201
000022C3, ChannelCurrentAUX1, 0.0
000022C3, ChannelCurrentAUX2, 0.214
000022C3, ChannelCurrentAUX3, 0.0
000022C3, ChannelCurrentAUX4, 0.201
000022C3, ChannelCurrentBMU, 0.537
000022C3, ChannelCurrentCDU, 0.577
000022C3, ChannelCurrentTCU, 0.375
000022C3, ChannelCurrentWSB, 0.402
000022C3, ChannelCurrentBrakeLight, 0.0
000022C3, ChannelCurrentInverter, 0.0
000022C3, VoltageBusHV, 0.0
000022C3, VoltageCellMax, 3.5396
000022C3, VoltageCellMin, 2.9666
000022C3, CurrentBusHV, 0.0
000022C4, AMS_PackVoltage, 457.87
000022C4, ThrottlePercent, 0
000022C4, BrakePercent, 9
000022C4, brakePressure, 10
000022C4, SteeringAngle, -58
000022C4, BrakeWhileThrottle, 0
000022C4, IVT_MsgID_RX, 0
000022C4, IVT_MsgCount, 11
000022C4, IVT_Result_state, 0
000022C4, IVT_I, 0.001
000022C4, VCU_wheelSpeed_RL, 0.0
000022C4, VCU_wheelSpeed_RR, 0.0
000022C4, RLSpeedKPH, 0.0
000022C4, RRSpeedKPH, 0.0
000022C4, FLSpeedKPH, 0.0
000022C4, FRSpeedKPH, 0.0
000022C4, TCTorqueMax, 3.392
000022C4, TCLeftSlip, -0.999
000022C4, TCRightSlip, -0.999
000022C4, TCTorqueAdjustment, 0.0
